stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.15,64491520,0,1.15
b3-b4,1,1.14,64462848,0,1.14
b2-b3,2,1.15,64491520,0,1.15
b3-b4,2,1.15,64700416,0,1.14
b2-b3,3,1.14,64606208,0,1.14
b3-b4,3,1.14,64622592,0,1.14
b2-b3,4,1.15,64491520,0,1.14
b3-b4,4,1.16,64495616,0,1.15
b2-b3,5,1.15,64704512,0,1.15
b3-b4,5,1.14,64413696,0,1.14
b2-b3,6,1.15,64364544,0,1.14
b3-b4,6,1.15,64491520,0,1.15
b2-b3,7,1.16,64491520,0,1.15
b3-b4,7,1.14,64360448,0,1.13
