stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.32,64733184,0,1.32
b3-b4,1,1.34,64602112,0,1.33
b2-b3,2,1.36,64860160,0,1.36
b3-b4,2,1.35,64724992,0,1.34
b2-b3,3,1.34,64733184,0,1.33
b3-b4,3,1.32,64733184,0,1.32
b2-b3,4,1.34,64733184,0,1.34
b3-b4,4,1.33,64729088,0,1.32
b2-b3,5,1.36,64602112,0,1.35
b3-b4,5,1.36,64749568,0,1.36
b2-b3,6,1.35,64741376,0,1.35
b3-b4,6,1.37,64552960,0,1.36
b2-b3,7,1.36,64720896,0,1.36
b3-b4,7,1.35,64737280,0,1.35
