case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
n-body	four-core	typerb-native	11	11	18.5771	18.5757	524288	pass
n-body	four-core	typerb-go	11	11	6.17461	6.1847	3801088	pass
n-body	four-core	c	11	11	2.97588	2.97364	700416	pass
n-body	four-core	cpp	11	11	2.73713	2.73509	700416	pass
n-body	four-core	go	11	11	3.60166	3.6041	3682304	pass
n-body	four-core	rust	11	11	3.50752	3.50507	1212416	pass
n-body	four-core	java	11	11	4.97827	4.95248	51302400	pass
