case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
fannkuch-redux	one-core	typerb-native	11	11	84.8603	84.8515	524288	pass
fannkuch-redux	one-core	typerb-go	11	11	45.9106	45.8996	3289088	pass
fannkuch-redux	one-core	c	11	11	27.4093	27.405	696320	pass
fannkuch-redux	one-core	cpp	11	11	24.9654	24.9609	696320	pass
fannkuch-redux	one-core	go	11	11	24.6081	24.5999	2899968	pass
fannkuch-redux	one-core	rust	11	11	24.8739	24.8698	1212416	pass
fannkuch-redux	one-core	java	11	11	24.5982	24.5381	49348608	pass
