stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.38,64589824,0,1.37
b3-b4,1,1.39,64733184,0,1.38
b2-b3,2,1.39,64733184,0,1.39
b3-b4,2,1.39,64741376,0,1.39
b2-b3,3,1.38,64593920,0,1.38
b3-b4,3,1.35,64819200,0,1.34
b2-b3,4,1.40,64593920,0,1.39
b3-b4,4,1.39,64606208,0,1.39
b2-b3,5,1.36,64864256,0,1.36
b3-b4,5,1.39,64610304,0,1.39
b2-b3,6,1.43,64737280,0,1.42
b3-b4,6,1.40,64606208,0,1.39
b2-b3,7,1.34,64548864,0,1.34
b3-b4,7,1.35,64589824,0,1.34
