phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
retained	10	8	2	n-body	one-core	cpp	pass	0			2.731192127999975	2.728675	741376
retained	10	8	3	n-body	one-core	go	pass	0			3.597770483999966	3.591547	2646016
retained	10	8	4	n-body	one-core	rust	pass	0			3.528475793000098	3.525662	970752
retained	10	8	5	n-body	one-core	java	pass	0			5.028642152999964	4.96069	48865280
retained	10	8	6	n-body	one-core	typerb-native	pass	0			10.448964682999986	10.446281	524288
retained	10	8	7	n-body	one-core	typerb-go	pass	0			6.174011586999995	6.165868	3035136
retained	11	9	1	n-body	one-core	cpp	pass	0			2.7313713700000335	2.728921	696320
retained	11	9	2	n-body	one-core	go	pass	0			3.5995428749999974	3.592934	2658304
retained	11	9	3	n-body	one-core	rust	pass	0			3.5016097660000014	3.498308	937984
retained	11	9	4	n-body	one-core	java	pass	0			5.100431073999971	5.017421	40054784
retained	11	9	5	n-body	one-core	typerb-native	pass	0			10.449038703000042	10.444817	524288
retained	11	9	6	n-body	one-core	typerb-go	pass	0			6.171977419000086	6.164748	3260416
retained	11	9	7	n-body	one-core	c	pass	0			2.975722691000101	2.972808	524288
retained	12	10	1	n-body	one-core	go	pass	0			3.595703278999963	3.589785	2650112
retained	12	10	2	n-body	one-core	rust	pass	0			3.5306632740000623	3.528029	954368
retained	12	10	3	n-body	one-core	java	pass	0			5.144571855000095	5.081278	49016832
retained	12	10	4	n-body	one-core	typerb-native	pass	0			10.44720045500003	10.444502	524288
retained	12	10	5	n-body	one-core	typerb-go	pass	0			6.171843613000192	6.164693	3014656
retained	12	10	6	n-body	one-core	c	pass	0			2.97531744600019	2.973142	524288
retained	12	10	7	n-body	one-core	cpp	pass	0			2.729232169999932	2.726305	679936
retained	13	11	1	n-body	one-core	rust	pass	0			3.504646485999956	3.501778	962560
retained	13	11	2	n-body	one-core	java	pass	0			5.0944120639999255	5.012832	40120320
retained	13	11	3	n-body	one-core	typerb-native	pass	0			10.45227219100002	10.448651	524288
retained	13	11	4	n-body	one-core	typerb-go	pass	0			6.1723022720000245	6.164937	3014656
retained	13	11	5	n-body	one-core	c	pass	0			2.9757992559998456	2.973144	524288
retained	13	11	6	n-body	one-core	cpp	pass	0			2.731322136000017	2.728523	684032
retained	13	11	7	n-body	one-core	go	pass	0			3.597347935000016	3.590774	2781184
