candidate	kind	bytes	sha256
typerb-native	raw	18648	150267d24bb6a026710702fc0ff6b25b3c738966a08ff1e229758ce1178db93e
typerb-native	stripped	18640	5f74595870b9a4d7bf723733f366fb5c2c43075c62d7aaaf6c3591b20f8f0117
typerb-go	raw	2810060	1696ac05100efd13bb558b2c6f9816f11fda71f3b24d5ebeae965f4988b86745
typerb-go	stripped	1887832	3c1002ee5c36496e32decc03c8173ea926df361a2780d052ba6d39e5597127df
