stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.79,41140224,0,1.78
b3-b4,1,1.80,41304064,0,1.79
b2-b3,2,1.83,41123840,0,1.83
b3-b4,2,1.79,41353216,0,1.78
b2-b3,3,2.03,41107456,0,1.92
b3-b4,3,1.78,41238528,0,1.77
b2-b3,4,1.89,41336832,0,1.78
b3-b4,4,1.85,41304064,0,1.82
b2-b3,5,1.94,41369600,0,1.83
b3-b4,5,1.80,41271296,0,1.77
b2-b3,6,1.90,41238528,0,1.78
b3-b4,6,1.85,41435136,0,1.77
b2-b3,7,1.87,41287680,0,1.78
b3-b4,7,1.93,41107456,0,1.87
