case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
fannkuch-redux	four-core	typerb-native	11	11	84.8499	84.8423	524288	pass
fannkuch-redux	four-core	typerb-go	11	11	46.1071	46.222	4026368	pass
fannkuch-redux	four-core	c	11	11	27.4149	27.4101	524288	pass
fannkuch-redux	four-core	cpp	11	11	24.9828	24.9784	675840	pass
fannkuch-redux	four-core	go	11	11	24.6356	24.6949	3411968	pass
fannkuch-redux	four-core	rust	11	11	6.31089	24.8234	1978368	pass
fannkuch-redux	four-core	java	11	11	24.0068	23.9842	51834880	pass
