stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.35,64606208,0,1.35
b3-b4,1,1.36,64602112,0,1.36
b2-b3,2,1.39,64589824,0,1.39
b3-b4,2,1.38,64876544,0,1.37
b2-b3,3,1.35,64880640,0,1.35
b3-b4,3,1.36,64593920,0,1.36
b2-b3,4,1.37,64811008,0,1.36
b3-b4,4,1.37,64688128,0,1.37
b2-b3,5,1.44,64737280,0,1.44
b3-b4,5,1.39,64733184,0,1.38
b2-b3,6,1.34,64737280,0,1.34
b3-b4,6,1.38,64589824,0,1.38
b2-b3,7,1.36,64733184,0,1.36
b3-b4,7,1.38,64868352,0,1.37
