stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.37,64839680,0,1.36
b3-b4,1,1.36,64700416,0,1.36
b2-b3,2,1.37,64843776,0,1.37
b3-b4,2,1.37,64839680,0,1.37
b2-b3,3,1.35,64737280,0,1.34
b3-b4,3,1.35,64794624,0,1.35
b2-b3,4,1.35,64839680,0,1.34
b3-b4,4,1.37,64794624,0,1.37
b2-b3,5,1.35,64700416,0,1.34
b3-b4,5,1.36,64843776,0,1.35
b2-b3,6,1.37,64704512,0,1.36
b3-b4,6,1.35,64864256,0,1.35
b2-b3,7,1.36,64712704,0,1.36
b3-b4,7,1.37,64839680,0,1.36
