case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
fannkuch-redux	one-core	typerb-native	11	11	193.352	193.353	524288	pass
fannkuch-redux	one-core	typerb-go	11	11	45.9903	45.9846	3084288	pass
fannkuch-redux	one-core	c	11	11	27.4815	27.4799	524288	pass
fannkuch-redux	one-core	cpp	11	11	24.973	24.9716	684032	pass
fannkuch-redux	one-core	go	11	11	24.5942	24.5899	2637824	pass
fannkuch-redux	one-core	rust	11	11	24.8688	24.8662	1204224	pass
fannkuch-redux	one-core	java	11	11	24.4682	24.4314	49610752	pass
