stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.92,64360448,0,0.91
b3-b4,1,0.88,64397312,0,0.88
b2-b3,2,0.92,64249856,0,0.91
b3-b4,2,0.89,64221184,0,0.89
b2-b3,3,0.90,64450560,0,0.89
b3-b4,3,0.92,64315392,0,0.92
b2-b3,4,0.90,64380928,0,0.90
b3-b4,4,0.90,64237568,0,0.89
b2-b3,5,0.93,64245760,0,0.92
b3-b4,5,0.90,64421888,0,0.89
b2-b3,6,0.91,64385024,0,0.90
b3-b4,6,0.90,64405504,0,0.90
b2-b3,7,0.91,64466944,0,0.90
b3-b4,7,0.93,64315392,0,0.93
