phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
retained	9	7	4	spectral-norm	one-core	go	pass	0			3.219088925000051	3.213357	3776512
retained	9	7	5	spectral-norm	one-core	rust	pass	0			1.8000397319999593	1.796376	1454080
retained	9	7	6	spectral-norm	one-core	java	pass	0			1.9449840620000032	1.88444	49770496
retained	9	7	7	spectral-norm	one-core	typerb-native	pass	0			8.32598563700003	8.322665	1196032
retained	10	8	1	spectral-norm	one-core	c	pass	0			1.7881384019999587	1.785785	700416
retained	10	8	2	spectral-norm	one-core	cpp	pass	0			1.8402935100000377	1.837204	667648
retained	10	8	3	spectral-norm	one-core	go	pass	0			3.219470030000025	3.213208	3674112
retained	10	8	4	spectral-norm	one-core	rust	pass	0			1.799545533000014	1.79592	1441792
retained	10	8	5	spectral-norm	one-core	java	pass	0			1.955536701999904	1.894078	49733632
retained	10	8	6	spectral-norm	one-core	typerb-native	pass	0			8.324373229999992	8.321281	1196032
retained	10	8	7	spectral-norm	one-core	typerb-go	pass	0			5.637227347000021	5.630608	6926336
retained	11	9	1	spectral-norm	one-core	cpp	pass	0			1.8396952070000907	1.837102	688128
retained	11	9	2	spectral-norm	one-core	go	pass	0			3.218775337000011	3.21315	3678208
retained	11	9	3	spectral-norm	one-core	rust	pass	0			1.7994030569999495	1.79579	1241088
retained	11	9	4	spectral-norm	one-core	java	pass	0			1.9511053569999603	1.890317	49508352
retained	11	9	5	spectral-norm	one-core	typerb-native	pass	0			8.32404404500005	8.320822	1216512
retained	11	9	6	spectral-norm	one-core	typerb-go	pass	0			5.639377053999965	5.631791	7090176
retained	11	9	7	spectral-norm	one-core	c	pass	0			1.7884591460000365	1.78581	745472
retained	12	10	1	spectral-norm	one-core	go	pass	0			3.2190671620001012	3.213402	3567616
retained	12	10	2	spectral-norm	one-core	rust	pass	0			1.799222728000018	1.795932	1441792
retained	12	10	3	spectral-norm	one-core	java	pass	0			1.9572316649999948	1.895511	49745920
retained	12	10	4	spectral-norm	one-core	typerb-native	pass	0			8.32349012599991	8.320284	1196032
retained	12	10	5	spectral-norm	one-core	typerb-go	pass	0			5.638382580000098	5.631095	6934528
retained	12	10	6	spectral-norm	one-core	c	pass	0			1.7887267070000235	1.785845	692224
retained	12	10	7	spectral-norm	one-core	cpp	pass	0			1.839643619999947	1.837097	692224
retained	13	11	1	spectral-norm	one-core	rust	pass	0			1.7994826740000462	1.795917	1503232
retained	13	11	2	spectral-norm	one-core	java	pass	0			1.955161518000068	1.896807	49811456
retained	13	11	3	spectral-norm	one-core	typerb-native	pass	0			8.324747208999952	8.321197	1351680
retained	13	11	4	spectral-norm	one-core	typerb-go	pass	0			5.63733420799997	5.6303	7008256
retained	13	11	5	spectral-norm	one-core	c	pass	0			1.787717257000054	1.785601	434176
retained	13	11	6	spectral-norm	one-core	cpp	pass	0			1.8396915619999845	1.837026	671744
retained	13	11	7	spectral-norm	one-core	go	pass	0			3.2189470810000103	3.213401	3670016
