candidate	kind	bytes	sha256
typerb-native	raw	19272	09ae23032b994f320ce60cb0c5a0b48df263679509d6b4535575a5d016d0f949
typerb-native	stripped	19264	33d45483a10353a3734cd477ec479904cf784de01fb4e64eb141bbad756c36e0
typerb-go	raw	2808836	73b69b68efce8cb90c388ec921347376f9fdc803b2279206738d686cc686445a
typerb-go	stripped	1887832	6cee291e5e263a2c06d516e4877415a3729fa297566efebe63878371be36e4e2
