stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.18,64671744,0,1.18
b3-b4,1,1.23,64638976,0,1.23
b2-b3,2,1.23,64720896,0,1.23
b3-b4,2,1.23,64524288,0,1.23
b2-b3,3,1.23,64671744,0,1.23
b3-b4,3,1.22,64393216,0,1.21
b2-b3,4,1.22,64540672,0,1.22
b3-b4,4,1.19,64569344,0,1.18
b2-b3,5,1.19,64409600,0,1.18
b3-b4,5,1.23,64733184,0,1.22
b2-b3,6,1.24,64516096,0,1.23
b3-b4,6,1.23,64548864,0,1.23
b2-b3,7,1.24,64499712,0,1.24
b3-b4,7,1.20,64540672,0,1.20
