stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,1.47,64864256,0,1.46
b3-b4,1,1.39,64827392,0,1.39
b2-b3,2,1.50,64581632,0,1.49
b3-b4,2,1.40,64864256,0,1.39
b2-b3,3,1.42,64700416,0,1.41
b3-b4,3,1.42,64573440,0,1.41
b2-b3,4,1.52,64704512,0,1.51
b3-b4,4,1.47,64851968,0,1.46
b2-b3,5,1.47,64708608,0,1.46
b3-b4,5,1.39,64598016,0,1.39
b2-b3,6,1.41,64712704,0,1.40
b3-b4,6,1.40,64831488,0,1.40
b2-b3,7,1.39,64839680,0,1.39
b3-b4,7,1.43,64712704,0,1.42
