phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
warmup	1	0	1	spectral-norm	four-core	typerb-native	pass	0			13.768715888000088	13.766775	1212416
warmup	1	0	2	spectral-norm	four-core	typerb-go	pass	0			5.648930147000101	5.648943	7983104
warmup	1	0	3	spectral-norm	four-core	c	pass	0			1.7872564339998007	1.78546	679936
warmup	1	0	4	spectral-norm	four-core	cpp	pass	0			1.8383971549999387	1.836791	688128
warmup	1	0	5	spectral-norm	four-core	go	pass	0			3.218982524000012	3.222658	4202496
warmup	1	0	6	spectral-norm	four-core	rust	pass	0			0.45853620499997305	1.800166	1966080
warmup	1	0	7	spectral-norm	four-core	java	pass	0			1.897292797999853	1.884661	52043776
warmup	2	0	1	spectral-norm	four-core	typerb-go	pass	0			5.636132669000062	5.649085	7979008
warmup	2	0	2	spectral-norm	four-core	c	pass	0			1.787431573000049	1.785487	696320
warmup	2	0	3	spectral-norm	four-core	cpp	pass	0			1.8386774430000514	1.836813	688128
warmup	2	0	4	spectral-norm	four-core	go	pass	0			3.2191733829999976	3.223476	4472832
warmup	2	0	5	spectral-norm	four-core	rust	pass	0			0.4648520800001279	1.802029	1970176
warmup	2	0	6	spectral-norm	four-core	java	pass	0			1.8922072289999505	1.881411	52297728
warmup	2	0	7	spectral-norm	four-core	typerb-native	pass	0			13.77126605300009	13.769386	1212416
retained	3	1	1	spectral-norm	four-core	c	pass	0			1.7869332630000372	1.785354	679936
retained	3	1	2	spectral-norm	four-core	cpp	pass	0			1.8387097600000288	1.83674	688128
retained	3	1	3	spectral-norm	four-core	go	pass	0			3.2201720589998786	3.221228	4296704
retained	3	1	4	spectral-norm	four-core	rust	pass	0			0.4602592139999615	1.800667	1970176
retained	3	1	5	spectral-norm	four-core	java	pass	0			1.890921920999972	1.877754	52310016
retained	3	1	6	spectral-norm	four-core	typerb-native	pass	0			13.757866407999927	13.756049	1216512
retained	3	1	7	spectral-norm	four-core	typerb-go	pass	0			5.634370464000085	5.641436	7925760
retained	4	2	1	spectral-norm	four-core	cpp	pass	0			1.8378469510000741	1.836373	688128
