stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.92,64249856,0,0.91
b3-b4,1,0.91,64380928,0,0.90
b2-b3,2,1.23,64512000,0,0.91
b3-b4,2,0.89,64376832,0,0.88
b2-b3,3,0.92,64536576,0,0.91
b3-b4,3,0.92,64249856,0,0.91
b2-b3,4,0.89,64376832,0,0.89
b3-b4,4,0.89,64327680,0,0.89
b2-b3,5,0.92,64249856,0,0.92
b3-b4,5,0.89,64446464,0,0.88
b2-b3,6,0.89,64253952,0,0.89
b3-b4,6,0.92,64249856,0,0.91
b2-b3,7,0.92,64380928,0,0.91
b3-b4,7,0.92,64249856,0,0.91
