case	lane	candidate	retained	passed	walltime_median_seconds	cputime_median_seconds	memory_median_bytes	status
fannkuch-redux	four-core	typerb-native	11	11	110.446	110.449	524288	pass
fannkuch-redux	four-core	typerb-go	11	11	45.8801	45.9671	4050944	pass
fannkuch-redux	four-core	c	11	11	27.4076	27.4066	524288	pass
fannkuch-redux	four-core	cpp	11	11	24.9789	24.9775	684032	pass
fannkuch-redux	four-core	go	11	11	24.6702	24.7179	3715072	pass
fannkuch-redux	four-core	rust	11	11	6.30918	24.8234	1990656	pass
fannkuch-redux	four-core	java	11	11	23.975	23.9743	51957760	pass
