stage,iteration,elapsed_seconds,peak_rss_bytes,status,cpu_seconds
b2-b3,1,0.93,64278528,0,0.92
b3-b4,1,0.94,64249856,0,0.93
b2-b3,2,0.90,64282624,0,0.90
b3-b4,2,0.91,64528384,0,0.90
b2-b3,3,0.90,64212992,0,0.90
b3-b4,3,0.93,64380928,0,0.92
b2-b3,4,0.92,64225280,0,0.91
b3-b4,4,0.91,64249856,0,0.91
b2-b3,5,0.92,64339968,0,0.91
b3-b4,5,0.90,64290816,0,0.89
b2-b3,6,0.92,64446464,0,0.92
b3-b4,6,0.91,64253952,0,0.91
b2-b3,7,0.90,64249856,0,0.90
b3-b4,7,0.91,64446464,0,0.90
